"isocode"	"year"	"month"	"ged_best_ns"	"ged_best_os"	"ged_best_sb"	"best"
"LKA"	1994	7	19	0	4	23
"LKA"	1994	8	7	0	72	79
"LKA"	1994	9	0	0	160	160
"LKA"	1994	10	0	0	13	13
"LKA"	1994	11	3	0	10	13
"LKA"	1994	12	0	0	41	41
"LKA"	1995	1	0	0	3	3
"LKA"	1995	4	0	0	298	298
"LKA"	1995	5	0	62	307	369
"LKA"	1995	6	0	0	488	488
"LKA"	1995	7	0	0	908	908
"LKA"	1995	8	0	2	151	153
"LKA"	1995	9	0	0	204	204
"LKA"	1995	10	0	132	1111	1243
"LKA"	1995	11	0	20	963	983
"LKA"	1995	12	0	0	322	322
"LKA"	1996	1	0	91	60	151
"LKA"	1996	2	0	25	94	119
"LKA"	1996	3	0	4	270	274
"LKA"	1996	4	0	2	311	313
"LKA"	1996	5	0	2	101	103
"LKA"	1996	6	0	20	67	87
"LKA"	1996	7	0	70	1766	1836
"LKA"	1996	8	0	0	290	290
"LKA"	1996	9	0	15	713	728
"LKA"	1996	10	0	0	74	74
"LKA"	1996	11	0	0	11	11
"LKA"	1996	12	0	0	111	111
"LKA"	1997	1	0	0	452	452
"LKA"	1997	2	0	1	43	44
"LKA"	1997	3	0	0	200	200
"LKA"	1997	4	0	0	60	60
"LKA"	1997	5	0	0	106	106
"LKA"	1997	6	0	0	426	426
"LKA"	1997	7	0	0	105	105
"LKA"	1997	8	0	0	518	518
"LKA"	1997	9	0	5	209	214
"LKA"	1997	10	0	12	351	363
"LKA"	1997	11	0	0	181	181
"LKA"	1997	12	0	4	229	233
"LKA"	1998	1	0	32	29	61
"LKA"	1998	2	0	8	74	82
"LKA"	1998	3	0	0	220	220
"LKA"	1998	4	0	0	213	213
"LKA"	1998	5	0	0	375	375
"LKA"	1998	6	0	0	623	623
"LKA"	1998	7	0	0	284	284
"LKA"	1998	8	0	0	276	276
"LKA"	1998	9	0	0	1068	1068
"LKA"	1998	10	0	27	351	378
"LKA"	1998	11	0	0	65	65
"LKA"	1998	12	0	1	184	185
"LKA"	1999	1	0	0	123	123
"LKA"	1999	2	0	0	118	118
"LKA"	1999	3	2	0	62	64
"LKA"	1999	4	2	1	58	61
"LKA"	1999	5	0	0	183	183
"LKA"	1999	6	0	11	93	104
"LKA"	1999	7	0	0	43	43
"LKA"	1999	8	0	0	94	94
"LKA"	1999	9	0	50	279	329
"LKA"	1999	10	0	0	252	252
"LKA"	1999	11	0	0	250	250
"LKA"	1999	12	0	0	327	327
"LKA"	2000	1	0	1	145	146
"LKA"	2000	2	0	0	31	31
"LKA"	2000	3	0	0	300	300
"LKA"	2000	4	0	0	334	334
"LKA"	2000	5	0	20	143	163
"LKA"	2000	6	0	0	148	148
"LKA"	2000	7	0	4	256	260
"LKA"	2000	8	0	0	44	44
"LKA"	2000	9	0	0	586	586
"LKA"	2000	10	0	0	204	204
"LKA"	2000	11	0	7	97	104
"LKA"	2000	12	0	12	237	249
"LKA"	2001	1	0	0	159	159
"LKA"	2001	2	0	0	12	12
"LKA"	2001	3	0	4	61	65
"LKA"	2001	4	0	0	296	296
"LKA"	2001	5	0	0	65	65
"LKA"	2001	6	0	0	98	98
"LKA"	2001	7	0	0	55	55
"LKA"	2001	8	0	0	123	123
"LKA"	2001	9	0	0	73	73
"LKA"	2001	10	0	2	95	97
"LKA"	2001	11	0	2	75	77
"LKA"	2001	12	0	10	32	42
"LKA"	2002	2	0	0	3	3
"LKA"	2002	5	0	0	2	2
"LKA"	2002	6	9	0	0	9
"LKA"	2002	7	0	2	1	3
"LKA"	2003	2	0	0	1	1
"LKA"	2003	3	0	0	11	11
"LKA"	2003	4	3	0	0	3
"LKA"	2003	5	0	0	1	1
"LKA"	2003	6	0	1	14	15
"LKA"	2003	7	0	0	0	0
"LKA"	2003	8	0	0	2	2
"LKA"	2003	11	0	0	0	0
"LKA"	2004	3	2	2	0	4
"LKA"	2004	4	20	3	0	23
"LKA"	2004	5	3	0	1	4
"LKA"	2004	7	16	0	6	22
"LKA"	2004	8	4	1	4	9
"LKA"	2004	9	13	0	1	14
"LKA"	2004	10	2	1	0	3
"LKA"	2004	11	0	0	5	5
"LKA"	2005	2	2	0	1	3
"LKA"	2005	3	11	6	0	17
"LKA"	2005	4	11	0	2	13
"LKA"	2005	5	1	0	1	2
"LKA"	2005	6	0	0	4	4
"LKA"	2005	7	0	0	5	5
"LKA"	2005	8	4	0	2	6
"LKA"	2005	9	1	1	5	7
"LKA"	2005	10	0	2	4	6
"LKA"	2005	11	0	0	1	1
"LKA"	2005	12	2	1	63	66
"LKA"	2006	1	0	5	69	74
"LKA"	2006	2	0	0	5	5
"LKA"	2006	3	0	0	14	14
"LKA"	2006	4	18	9	94	121
"LKA"	2006	5	24	0	49	73
"LKA"	2006	6	22	64	60	146
"LKA"	2006	7	0	1	86	87
"LKA"	2006	8	0	20	952	972
"LKA"	2006	9	0	2	78	80
"LKA"	2006	10	26	0	323	349
"LKA"	2006	11	0	5	118	123
"LKA"	2006	12	7	0	122	129
"LKA"	2007	1	4	0	104	108
"LKA"	2007	2	0	0	68	68
"LKA"	2007	3	0	0	219	219
"LKA"	2007	4	5	20	114	139
"LKA"	2007	5	0	16	99	115
"LKA"	2007	6	2	0	167	169
"LKA"	2007	7	0	0	125	125
"LKA"	2007	8	0	1	98	99
"LKA"	2007	9	0	1	214	215
"LKA"	2007	10	0	0	311	311
"LKA"	2007	11	0	14	373	387
"LKA"	2007	12	0	7	602	609
"LKA"	2008	1	0	41	662	703
"LKA"	2008	2	0	43	908	951
"LKA"	2008	3	0	1	551	552
"LKA"	2008	4	0	25	727	752
"LKA"	2008	5	0	11	747	758
"LKA"	2008	6	0	25	578	603
"LKA"	2008	7	0	4	854	858
"LKA"	2008	8	0	0	923	923
"LKA"	2008	9	0	7	1026	1033
"LKA"	2008	10	4	28	560	592
"LKA"	2008	11	2	0	287	289
"LKA"	2008	12	0	0	439	439
"LKA"	2009	1	3	12	1420	1435
"LKA"	2009	2	0	107	2377	2484
"LKA"	2009	3	2	71	2294	2367
"LKA"	2009	4	0	14	2126	2140
"LKA"	2009	5	0	44	1941	1985
"LKA"	2009	6	0	0	6	6
"LKA"	2009	7	0	0	1	1
"LKA"	2011	1	0	2	0	2
"LKA"	2013	8	0	5	0	5
"LKA"	2017	3	0	1	0	1
"LKA"	2019	4	0	255	0	255
"LSO"	1998	9	0	0	78	78
"MAR"	1989	6	0	0	4	4
"MAR"	1989	9	0	0	4	4
"MAR"	1989	10	0	0	25	25
"MAR"	1989	11	0	0	174	174
"MAR"	1991	8	0	0	19	19
"MAR"	2003	5	0	33	0	33
"MAR"	2003	9	0	1	0	1
"MAR"	2020	10	0	0	1	1
"MAR"	2020	11	0	0	1	1
"MAR"	2021	2	0	0	0	0
"MDA"	1992	3	0	0	36	36
"MDA"	1992	4	0	0	42	42
"MDA"	1992	5	0	0	37	37
"MDA"	1992	6	0	0	392	392
"MDA"	1992	7	0	0	78	78
"MDG"	2002	2	2	0	0	2
"MDG"	2002	3	12	0	0	12
"MDG"	2002	4	20	0	0	20
"MDG"	2002	5	8	0	0	8
"MDG"	2002	6	35	0	0	35
"MDG"	2002	7	2	0	0	2
"MDG"	2009	1	78	0	0	78
"MDG"	2009	2	0	31	0	31
"MDG"	2009	3	4	0	0	4
"MDG"	2012	9	0	12	0	12
"MDG"	2012	10	0	3	0	3
"MDG"	2017	2	0	1	0	1
"MDG"	2019	1	0	0	0	0
"MDG"	2019	5	0	0	0	0
"MDG"	2019	6	0	3	0	3
"MDG"	2020	8	0	23	0	23
"MEX"	1989	1	0	2	0	2
"MEX"	1989	12	0	1	0	1
"MEX"	1990	1	0	0	0	0
"MEX"	1990	5	0	1	0	1
"MEX"	1990	11	0	3	0	3
"MEX"	1992	9	9	1	0	10
"MEX"	1992	11	6	0	0	6
"MEX"	1993	2	27	0	0	27
"MEX"	1993	5	7	0	0	7
"MEX"	1994	1	0	3	145	148
"MEX"	1994	6	5	0	0	5
"MEX"	1995	1	1	0	0	1
"MEX"	1995	2	0	0	4	4
"MEX"	1995	6	0	17	0	17
"MEX"	1996	3	0	0	6	6
"MEX"	1996	6	0	0	6	6
"MEX"	1996	7	0	0	1	1
"MEX"	1996	8	0	0	23	23
"MEX"	1996	9	0	0	1	1
"MEX"	1996	10	0	0	6	6
"MEX"	1997	1	0	0	1	1
"MEX"	1997	2	0	0	5	5
"MEX"	1997	5	0	0	4	4
"MEX"	1997	9	0	3	0	3
"MEX"	1997	12	0	45	0	45
"MEX"	1998	1	0	1	0	1
"MEX"	1998	2	0	0	1	1
"MEX"	1998	4	0	0	1	1
"MEX"	1998	7	0	0	1	1
"MEX"	1998	11	0	0	3	3
"MEX"	2002	1	0	0	0	0
"MEX"	2002	5	26	0	0	26
"MEX"	2004	1	148	0	0	148
"MEX"	2004	3	7	0	0	7
"MEX"	2004	5	9	1	0	10
"MEX"	2004	8	22	0	0	22
"MEX"	2004	9	11	0	0	11
"MEX"	2004	10	9	0	0	9
"MEX"	2004	11	11	0	0	11
"MEX"	2004	12	2	0	0	2
"MEX"	2005	1	180	0	0	180
"MEX"	2005	2	17	0	0	17
"MEX"	2005	4	1	0	0	1
"MEX"	2005	5	4	0	0	4
"MEX"	2005	12	2	0	0	2
"MEX"	2006	1	617	0	0	617
"MEX"	2006	2	1	0	0	1
"MEX"	2006	3	4	0	0	4
"MEX"	2006	4	12	0	0	12
"MEX"	2006	5	4	0	0	4
"MEX"	2006	6	10	0	0	10
"MEX"	2006	7	9	0	0	9
"MEX"	2006	8	1	0	0	1
"MEX"	2006	9	11	0	0	11
"MEX"	2007	1	292	0	0	292
"MEX"	2007	2	1	0	0	1
"MEX"	2007	3	8	0	0	8
"MEX"	2007	4	6	0	0	6
"MEX"	2007	5	9	0	0	9
"MEX"	2007	6	91	5	0	96
"MEX"	2007	7	33	0	0	33
"MEX"	2007	8	43	0	0	43
"MEX"	2007	9	42	0	0	42
"MEX"	2007	10	18	0	0	18
"MEX"	2007	11	35	0	0	35
"MEX"	2007	12	27	0	0	27
"MEX"	2008	1	1286	0	0	1286
"MEX"	2008	2	0	0	0	0
"MEX"	2008	3	97	0	0	97
"MEX"	2008	4	46	0	0	46
"MEX"	2008	5	48	0	0	48
"MEX"	2008	6	29	0	0	29
"MEX"	2008	7	18	6	0	24
"MEX"	2008	8	50	0	0	50
"MEX"	2008	9	55	0	0	55
"MEX"	2008	10	80	0	0	80
"MEX"	2008	11	103	0	0	103
"MEX"	2008	12	51	0	0	51
"MEX"	2009	1	1666	3	0	1669
"MEX"	2009	2	59	0	0	59
"MEX"	2009	3	29	0	0	29
"MEX"	2009	4	14	0	0	14
"MEX"	2009	5	18	0	0	18
"MEX"	2009	6	80	0	0	80
"MEX"	2009	7	43	0	0	43
"MEX"	2009	8	96	0	0	96
"MEX"	2009	9	75	0	0	75
"MEX"	2009	10	87	0	0	87
"MEX"	2009	11	26	0	0	26
"MEX"	2009	12	67	0	0	67
"MEX"	2010	1	417	0	0	417
"MEX"	2010	2	246	1	0	247
"MEX"	2010	3	263	0	0	263
"MEX"	2010	4	285	0	0	285
"MEX"	2010	5	304	0	0	304
"MEX"	2010	6	312	5	0	317
"MEX"	2010	7	305	0	0	305
"MEX"	2010	8	323	80	0	403
"MEX"	2010	9	287	2	0	289
"MEX"	2010	10	289	0	0	289
"MEX"	2010	11	154	0	0	154
"MEX"	2010	12	40	0	0	40
"MEX"	2011	1	1378	111	0	1489
"MEX"	2011	2	147	0	0	147
"MEX"	2011	3	89	132	0	221
"MEX"	2011	4	88	0	0	88
"MEX"	2011	5	103	0	0	103
"MEX"	2011	6	153	0	0	153
"MEX"	2011	7	305	0	0	305
"MEX"	2011	8	33	52	0	85
"MEX"	2011	9	40	5	0	45
"MEX"	2011	10	81	0	0	81
"MEX"	2011	11	33	1	0	34
"MEX"	2011	12	24	0	0	24
"MEX"	2012	1	953	2	0	955
"MEX"	2012	2	81	0	0	81
"MEX"	2012	3	74	0	0	74
"MEX"	2012	4	50	0	0	50
"MEX"	2012	5	52	0	0	52
"MEX"	2012	6	179	0	0	179
"MEX"	2012	7	32	4	0	36
"MEX"	2012	8	74	0	0	74
"MEX"	2012	9	45	6	0	51
"MEX"	2012	10	2	1	0	3
"MEX"	2012	11	81	0	0	81
"MEX"	2012	12	63	0	0	63
"MEX"	2013	1	265	17	0	282
"MEX"	2013	2	47	0	0	47
"MEX"	2013	3	82	0	0	82
"MEX"	2013	4	69	4	0	73
"MEX"	2013	5	33	0	0	33
"MEX"	2013	6	38	0	0	38
"MEX"	2013	7	53	0	0	53
"MEX"	2013	8	91	0	0	91
"MEX"	2013	9	40	0	0	40
"MEX"	2013	10	16	0	0	16
"MEX"	2013	11	16	0	0	16
"MEX"	2013	12	5	0	0	5
"MEX"	2014	1	1248	4	0	1252
"MEX"	2014	2	28	1	0	29
"MEX"	2014	3	28	0	0	28
"MEX"	2014	4	78	0	0	78
"MEX"	2014	5	46	0	0	46
"MEX"	2014	6	23	15	0	38
"MEX"	2014	7	9	1	0	10
"MEX"	2014	8	19	1	0	20
"MEX"	2014	9	46	8	0	54
"MEX"	2014	10	17	5	0	22
"MEX"	2014	11	34	0	0	34
"MEX"	2014	12	33	2	0	35
"MEX"	2015	1	1030	9	0	1039
"MEX"	2015	2	38	0	0	38
"MEX"	2015	3	38	0	0	38
"MEX"	2015	4	47	0	0	47
"MEX"	2015	5	113	0	0	113
"MEX"	2015	6	48	0	0	48
"MEX"	2015	7	93	0	0	93
"MEX"	2015	8	79	0	0	79
"MEX"	2015	9	16	5	0	21
"MEX"	2015	10	18	0	0	18
"MEX"	2015	11	104	0	0	104
"MEX"	2015	12	16	0	0	16
"MEX"	2016	1	827	0	0	827
"MEX"	2016	2	114	2	0	116
"MEX"	2016	3	14	0	0	14
"MEX"	2016	4	18	0	0	18
"MEX"	2016	5	23	0	0	23
"MEX"	2016	6	18	0	0	18
"MEX"	2016	7	54	0	0	54
"MEX"	2016	8	90	0	0	90
"MEX"	2016	9	39	0	0	39
"MEX"	2016	10	44	0	0	44
"MEX"	2016	11	35	0	0	35
"MEX"	2016	12	42	0	0	42
"MEX"	2017	1	747	0	0	747
"MEX"	2017	2	56	0	0	56
"MEX"	2017	3	77	0	0	77
"MEX"	2017	4	47	0	0	47
"MEX"	2017	5	35	0	0	35
"MEX"	2017	6	43	0	0	43
"MEX"	2017	7	95	0	0	95
"MEX"	2017	8	40	0	0	40
"MEX"	2017	9	89	0	0	89
"MEX"	2017	10	67	0	0	67
"MEX"	2017	11	122	0	0	122
"MEX"	2017	12	33	0	0	33
"MEX"	2018	1	7537	0	0	7537
"MEX"	2018	2	91	1	0	92
"MEX"	2018	3	61	1	0	62
"MEX"	2018	4	33	0	0	33
"MEX"	2018	5	18	0	0	18
"MEX"	2018	6	63	1	0	64
"MEX"	2018	7	71	0	0	71
"MEX"	2018	8	114	0	0	114
"MEX"	2018	9	122	0	0	122
"MEX"	2018	10	52	0	0	52
"MEX"	2018	11	122	2	0	124
"MEX"	2018	12	96	1	0	97
"MEX"	2019	1	981	0	0	981
"MEX"	2019	2	702	0	0	702
"MEX"	2019	3	729	1	0	730
"MEX"	2019	4	801	0	0	801
"MEX"	2019	5	609	0	0	609
"MEX"	2019	6	1290	1	0	1291
"MEX"	2019	7	1077	1	0	1078
"MEX"	2019	8	1158	0	0	1158
"MEX"	2019	9	1084	0	0	1084
"MEX"	2019	10	1204	0	0	1204
"MEX"	2019	11	1060	0	0	1060
"MEX"	2019	12	1091	0	0	1091
"MEX"	2020	1	264	1	47	312
"MEX"	2020	2	195	3	8	206
"MEX"	2020	3	241	0	0	241
"MEX"	2020	4	744	2	2	748
"MEX"	2020	5	227	0	3	230
"MEX"	2020	6	213	20	18	251
"MEX"	2020	7	253	3	20	276
"MEX"	2020	8	153	3	29	185
"MEX"	2020	9	181	1	6	188
"MEX"	2020	10	829	4	16	849
"MEX"	2020	11	273	1	4	278
"MEX"	2020	12	273	1	2	276
"MEX"	2021	1	423	19	5	447
"MEX"	2021	2	266	5	2	273
"MEX"	2021	3	377	2	15	394
"MKD"	1999	4	0	6	0	6
"MKD"	2000	1	0	0	3	3
"MKD"	2001	1	0	0	1	1
"MKD"	2001	2	0	0	12	12
"MKD"	2001	3	0	0	8	8
"MKD"	2001	4	0	0	8	8
"MKD"	2001	5	0	0	12	12
"MKD"	2001	6	0	0	12	12
"MKD"	2001	7	0	0	10	10
"MKD"	2001	8	0	0	9	9
"MLI"	1990	6	0	0	258	258
"MLI"	1990	7	0	96	144	240
"MLI"	1990	8	0	29	0	29
"MLI"	1990	9	0	0	55	55
"MLI"	1991	3	0	106	0	106
"MLI"	1991	5	0	20	24	44
"MLI"	1991	6	0	50	0	50
"MLI"	1991	7	0	0	0	0
"MLI"	1991	8	0	0	24	24
"MLI"	1991	11	0	0	11	11
"MLI"	1991	12	0	0	12	12
"MLI"	1992	1	0	2	0	2
"MLI"	1992	2	0	58	0	58
"MLI"	1992	5	0	10	2	12
"MLI"	1992	6	0	7	0	7
"MLI"	1992	7	0	0	7	7
"MLI"	1993	12	0	0	0	0
"MLI"	1994	4	0	52	0	52
"MLI"	1994	5	0	26	3	29
"MLI"	1994	6	30	332	1	363
"MLI"	1994	7	0	98	20	118
"MLI"	1994	10	0	64	25	89
"MLI"	1994	11	0	18	28	46
"MLI"	1994	12	0	3	29	32
"MLI"	1995	1	0	2	2	4
"MLI"	1995	3	0	0	0	0
"MLI"	1997	3	22	0	0	22
"MLI"	1999	7	30	0	0	30
"MLI"	1999	8	9	0	0	9
"MLI"	1999	10	20	0	0	20
"MLI"	2004	8	7	0	0	7
"MLI"	2004	9	13	0	0	13
"MLI"	2005	6	0	0	12	12
"MLI"	2007	5	0	0	10	10
"MLI"	2007	8	0	0	16	16
"MLI"	2007	9	0	0	13	13
"MLI"	2008	3	0	0	11	11
"MLI"	2008	4	0	0	34	34
"MLI"	2008	5	0	0	33	33
"MLI"	2008	6	0	0	20	20
"MLI"	2008	11	0	1	0	1
"MLI"	2008	12	0	0	14	14
"MLI"	2009	1	0	0	39	39
"MLI"	2009	5	0	1	0	1
"MLI"	2009	6	0	0	31	31
"MLI"	2009	7	0	0	56	56
"MLI"	2010	7	0	0	6	6
"MLI"	2010	9	0	0	22	22
"MLI"	2011	6	0	0	17	17
"MLI"	2011	10	0	0	1	1
"MLI"	2011	11	0	1	0	1
"MLI"	2012	1	0	6	153	159
"MLI"	2012	2	0	1	31	32
"MLI"	2012	3	31	0	7	38
"MLI"	2012	4	5	8	27	40
"MLI"	2012	5	30	0	0	30
"MLI"	2012	6	26	0	0	26
"MLI"	2012	10	1	8	0	9
"MLI"	2012	11	25	0	0	25
"MLI"	2013	1	0	25	352	377
"MLI"	2013	2	24	1	241	266
"MLI"	2013	3	0	2	159	161
"MLI"	2013	4	0	0	11	11
"MLI"	2013	5	0	0	10	10
"MLI"	2013	6	0	0	7	7
"MLI"	2013	8	4	0	1	5
"MLI"	2013	9	0	0	7	7
"MLI"	2013	10	0	0	11	11
"MLI"	2013	11	0	2	5	7
"MLI"	2013	12	0	0	19	19
"MLI"	2014	1	0	0	11	11
"MLI"	2014	2	30	0	0	30
"MLI"	2014	3	0	0	12	12
"MLI"	2014	4	0	0	17	17
"MLI"	2014	5	0	0	94	94
"MLI"	2014	6	0	0	1	1
"MLI"	2014	7	61	0	9	70
"MLI"	2014	8	0	0	3	3
"MLI"	2014	9	0	3	5	8
"MLI"	2014	10	0	0	35	35
"MLI"	2014	11	4	0	0	4
"MLI"	2014	12	0	0	6	6
"MLI"	2015	1	25	1	41	67
"MLI"	2015	2	0	0	9	9
"MLI"	2015	3	0	1	5	6
"MLI"	2015	4	0	0	31	31
"MLI"	2015	5	2	0	30	32
"MLI"	2015	6	0	0	18	18
"MLI"	2015	7	0	0	15	15
"MLI"	2015	8	0	0	20	20
"MLI"	2015	9	0	0	9	9
"MLI"	2015	10	0	0	0	0
"MLI"	2015	11	0	0	3	3
"MLI"	2015	12	42	0	4	46
"MLI"	2016	1	0	2	4	6
"MLI"	2016	2	0	0	20	20
"MLI"	2016	3	0	0	3	3
"MLI"	2016	4	0	0	8	8
"MLI"	2016	5	2	23	11	36
"MLI"	2016	6	0	0	5	5
"MLI"	2016	7	33	0	19	52
"MLI"	2016	8	5	0	8	13
"MLI"	2016	9	10	0	3	13
"MLI"	2016	10	0	0	7	7
"MLI"	2016	11	0	0	9	9
"MLI"	2016	12	3	5	2	10
"MLI"	2017	1	14	3	78	95
"MLI"	2017	2	0	24	15	39
"MLI"	2017	3	11	1	25	37
"MLI"	2017	4	0	0	29	29
"MLI"	2017	5	0	6	34	40
"MLI"	2017	6	35	5	38	78
"MLI"	2017	7	74	5	29	108
"MLI"	2017	8	8	0	24	32
"MLI"	2017	9	7	0	26	33
"MLI"	2017	10	20	3	37	60
"MLI"	2017	11	0	6	26	32
"MLI"	2017	12	0	0	22	22
"MLI"	2018	1	5	1	71	77
"MLI"	2018	2	4	22	85	111
"MLI"	2018	3	39	36	89	164
"MLI"	2018	4	27	47	68	142
"MLI"	2018	5	42	92	6	140
"MLI"	2018	6	22	76	34	132
"MLI"	2018	7	50	48	45	143
"MLI"	2018	8	1	23	11	35
"MLI"	2018	9	2	53	17	72
"MLI"	2018	10	10	23	10	43
"MLI"	2018	11	2	20	63	85
"MLI"	2018	12	4	110	23	137
"MLI"	2019	1	10	68	69	147
"MLI"	2019	2	28	44	43	115
"MLI"	2019	3	22	159	43	224
"MLI"	2019	4	2	14	40	56
"MLI"	2019	5	13	33	21	67
"MLI"	2019	6	49	80	56	185
"MLI"	2019	7	12	24	23	59
"MLI"	2019	8	0	12	15	27
"MLI"	2019	9	0	14	87	101
"MLI"	2019	10	4	6	13	23
"MLI"	2019	11	9	0	133	142
"MLI"	2019	12	3	1	60	64
"MLI"	2020	1	2	37	108	147
"MLI"	2020	2	19	118	50	187
"MLI"	2020	3	194	71	74	339
"MLI"	2020	4	105	11	54	170
"MLI"	2020	5	15	59	17	91
"MLI"	2020	6	0	71	47	118
"MLI"	2020	7	14	43	15	72
"MLI"	2020	8	30	0	20	50
"MLI"	2020	9	0	11	29	40
"MLI"	2020	10	22	43	81	146
"MLI"	2020	11	18	25	46	89
"MLI"	2020	12	35	2	23	60
"MLI"	2021	1	4	0	101	105
"MLI"	2021	2	15	18	72	105
"MLI"	2021	3	51	10	79	140
"MLT"	1995	10	0	0	0	0
"MMR"	1989	1	0	0	3	3
"MMR"	1989	2	0	0	154	154
"MMR"	1989	3	0	0	294	294
"MMR"	1989	4	0	0	26	26
"MMR"	1989	5	0	0	236	236
"MMR"	1989	6	0	9	22	31
"MMR"	1989	7	0	0	55	55
"MMR"	1989	11	0	0	1	1
"MMR"	1989	12	0	0	224	224
"MMR"	1990	1	0	0	223	223
"MMR"	1990	2	232	1	65	298
"MMR"	1990	3	0	0	64	64
"MMR"	1990	4	0	0	172	172
"MMR"	1990	5	0	0	6	6
"MMR"	1990	6	2	0	0	2
"MMR"	1990	8	0	4	0	4
"MMR"	1990	9	0	0	6	6
"MMR"	1990	10	0	2	0	2
"MMR"	1990	11	0	2	0	2
"MMR"	1991	1	5	200	50	255
"MMR"	1991	3	0	0	158	158
"MMR"	1991	4	0	1	0	1
"MMR"	1991	5	0	2	0	2
"MMR"	1991	6	0	0	42	42
"MMR"	1991	8	0	0	4	4
"MMR"	1991	9	0	26	70	96
"MMR"	1991	10	0	0	49	49
"MMR"	1991	11	0	0	220	220
"MMR"	1991	12	350	0	184	534
"MMR"	1992	1	0	7	402	409
"MMR"	1992	2	0	104	86	190
"MMR"	1992	3	0	2	629	631
"MMR"	1992	4	0	19	0	19
"MMR"	1992	8	0	0	363	363
"MMR"	1992	9	0	0	36	36
"MMR"	1992	10	0	0	21	21
"MMR"	1992	11	0	0	80	80
"MMR"	1993	3	0	0	3	3
"MMR"	1993	4	0	0	6	6
"MMR"	1993	5	0	0	9	9
"MMR"	1993	6	0	0	11	11
"MMR"	1993	7	0	0	90	90
"MMR"	1993	9	0	1	0	1
"MMR"	1993	12	0	1	22	23
"MMR"	1994	1	0	5	35	40
"MMR"	1994	2	0	5	5	10
"MMR"	1994	3	0	18	81	99
"MMR"	1994	5	0	5	486	491
"MMR"	1994	6	0	8	68	76
"MMR"	1994	7	0	3	2	5
"MMR"	1994	8	0	4	0	4
"MMR"	1994	9	0	10	5	15
"MMR"	1994	10	0	2	0	2
"MMR"	1994	11	0	3	4	7
"MMR"	1994	12	8	12	14	34
"MMR"	1995	1	1000	10	19	1029
"MMR"	1995	2	0	2	67	69
"MMR"	1995	3	0	6	140	146
"MMR"	1995	4	0	13	25	38
"MMR"	1995	5	0	4	10	14
"MMR"	1995	6	6	14	23	43
"MMR"	1995	7	0	16	8	24
"MMR"	1995	8	0	0	30	30
"MMR"	1995	9	36	19	2	57
"MMR"	1995	10	0	31	0	31
"MMR"	1995	11	0	4	0	4
"MMR"	1995	12	4	7	0	11
"MMR"	1996	1	20	14	5	39
"MMR"	1996	2	13	4	10	27
"MMR"	1996	3	0	104	76	180
"MMR"	1996	4	0	5	12	17
"MMR"	1996	5	20	7	8	35
"MMR"	1996	6	0	4	0	4
"MMR"	1996	7	0	111	1	112
"MMR"	1996	8	0	11	0	11
"MMR"	1996	9	12	7	6	25
"MMR"	1996	10	0	19	17	36
"MMR"	1996	11	0	5	88	93
"MMR"	1996	12	0	2	9	11
"MMR"	1997	1	0	1	116	117
"MMR"	1997	2	0	1	54	55
"MMR"	1997	3	0	11	0	11
"MMR"	1997	4	0	30	23	53
"MMR"	1997	5	0	40	0	40
"MMR"	1997	6	0	171	37	208
"MMR"	1997	7	0	155	0	155
"MMR"	1997	8	0	17	0	17
"MMR"	1997	9	0	1	0	1
"MMR"	1997	11	0	16	100	116
"MMR"	1997	12	0	15	0	15
"MMR"	1998	1	0	4	24	28
"MMR"	1998	2	0	23	8	31
"MMR"	1998	3	58	69	0	127
"MMR"	1998	4	22	10	3	35
"MMR"	1998	5	4	135	12	151
"MMR"	1998	6	0	56	18	74
"MMR"	1998	7	0	9	0	9
"MMR"	1998	8	0	15	0	15
"MMR"	1998	9	2	30	0	32
"MMR"	1998	10	0	30	0	30
"MMR"	1998	11	0	40	0	40
"MMR"	1998	12	0	9	0	9
"MMR"	1999	1	0	41	23	64
"MMR"	1999	2	0	20	11	31
"MMR"	1999	3	0	25	0	25
"MMR"	1999	4	0	55	0	55
"MMR"	1999	5	0	41	3	44
"MMR"	1999	6	0	7	0	7
"MMR"	1999	7	7	17	12	36
"MMR"	1999	8	0	5	2	7
"MMR"	1999	9	0	25	0	25
"MMR"	1999	10	0	32	0	32
"MMR"	1999	11	0	14	1	15
"MMR"	1999	12	0	15	0	15
"MMR"	2000	1	0	49	46	95
"MMR"	2000	2	0	45	40	85
"MMR"	2000	3	0	32	6	38
"MMR"	2000	4	0	27	0	27
"MMR"	2000	5	0	123	10	133
"MMR"	2000	6	0	22	0	22
"MMR"	2000	7	0	68	0	68
"MMR"	2000	8	0	32	8	40
"MMR"	2000	9	0	13	6	19
"MMR"	2000	10	0	15	6	21
"MMR"	2000	11	70	25	88	183
"MMR"	2000	12	0	2	5	7
"MMR"	2001	1	0	12	0	12
"MMR"	2001	2	28	16	38	82
"MMR"	2001	3	3	9	21	33
"MMR"	2001	4	2	9	46	57
"MMR"	2001	5	9	11	105	125
"MMR"	2001	6	0	3	0	3
"MMR"	2001	7	4	16	0	20
"MMR"	2001	8	0	7	0	7
"MMR"	2001	9	0	4	11	15
"MMR"	2001	10	0	6	2	8
"MMR"	2001	11	0	7	0	7
"MMR"	2001	12	7	6	2	15
"MMR"	2002	1	0	7	2	9
"MMR"	2002	2	0	13	18	31
